sample_name	catalogid	collection_timestamp	description	dna_extracted	elevation	emp_status	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_matter	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_sample_id	host_scientific_name	host_sex	host_subject_id	host_taxid	latitude	location_sampling	longitude	physical_specimen	physical_specimen_location	physical_specimen_remaining	prefix	public	qiita_study_id	sample_type	sampletype	scientific_name	sex	taxon_id	title
11815.PWW.3517.SkinEtOH	FMNH233997	2016-10-26	SkinEtOH	TRUE	1943	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	Sundevall's roundleaf bat	PWW.3517.SkinEtOH	Hipposideros caffer	Female	FMNH233997	302402	S 0.53911	Pipeline cave; Gilgil; Nakuru; Kenya	36.29431	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3518.FecalFTA	FMNH233808	2016-10-26	FecalFTA	TRUE	1821	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	Eloquent horseshoe bat	PWW.3518.FecalFTA	Rhinolophus eloquens	Male	FMNH233808	519038	S 0.39227	Monkey Bridge campsite; Soysambu Conservancy; Nakuru; Kenya	36.21117	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3518.SkinEtOH	FMNH233808	2016-10-26	SkinEtOH	TRUE	1821	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	Eloquent horseshoe bat	PWW.3518.SkinEtOH	Rhinolophus eloquens	Male	FMNH233808	519038	S 0.39227	Monkey Bridge campsite; Soysambu Conservancy; Nakuru; Kenya	36.21117	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3519.SkinEtOH	FMNH233998	2016-10-27	SkinEtOH	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	Sundevall's roundleaf bat	PWW.3519.SkinEtOH	Hipposideros caffer	Female	FMNH233998	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3519.TongueEtOH	FMNH233998	2016-10-27	TongueEtOH	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Sundevall's roundleaf bat	PWW.3519.TongueEtOH	Hipposideros caffer	Female	FMNH233998	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3520.FecalFTA	FMNH233999	2016-10-27	FecalFTA	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	Sundevall's roundleaf bat	PWW.3520.FecalFTA	Hipposideros caffer	Female	FMNH233999	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3520.SkinEtOH	FMNH233999	2016-10-27	SkinEtOH	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	Sundevall's roundleaf bat	PWW.3520.SkinEtOH	Hipposideros caffer	Female	FMNH233999	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3520.TongueEtOH	FMNH233999	2016-10-27	TongueEtOH	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Sundevall's roundleaf bat	PWW.3520.TongueEtOH	Hipposideros caffer	Female	FMNH233999	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3521.FecalFTA	FMNH234000	2016-10-27	FecalFTA	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	Sundevall's roundleaf bat	PWW.3521.FecalFTA	Hipposideros caffer	Female	FMNH234000	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3521.SkinEtOH	FMNH234000	2016-10-27	SkinEtOH	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	Sundevall's roundleaf bat	PWW.3521.SkinEtOH	Hipposideros caffer	Female	FMNH234000	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3522.FecalFTA	FMNH234001	2016-10-27	FecalFTA	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	Sundevall's roundleaf bat	PWW.3522.FecalFTA	Hipposideros caffer	Male	FMNH234001	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3522.SkinEtOH	FMNH234001	2016-10-27	SkinEtOH	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	Sundevall's roundleaf bat	PWW.3522.SkinEtOH	Hipposideros caffer	Male	FMNH234001	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3522.TongueEtOH	FMNH234001	2016-10-27	TongueEtOH	TRUE	1816	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Sundevall's roundleaf bat	PWW.3522.TongueEtOH	Hipposideros caffer	Male	FMNH234001	302402	S 0.34589	Lion Hill cave; Lake Nakuru National Park; Nakuru; Kenya	36.11918	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
